Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-homehosp-onco-base.json	3343	2	0	4	0	0	0	0	0	53	0	0	0	0	0	0	0	1	0	0	0	425	1223	0	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-bortezomib.json	1020	1	0	66	4	0	0	0	0	40	0	0	0	0	0	0	0	2	0	0	0	389	1161	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-daratumumab.json	1049	1	0	44	2	0	0	0	0	44	0	0	1	0	0	0	0	1	0	0	0	387	978	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-fulvestrant.json	1018	1	0	33	2	0	0	0	0	138	0	0	0	0	0	0	0	2	0	0	0	540	646	0	0	0	0	13	1	2
fsh-generated/resources/StructureDefinition-homehosp-onco-trastuzumab.json	1042	2	0	34	1	0	0	0	0	39	0	0	0	0	0	0	0	2	0	0	0	386	982	0	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-homehosp-opat-base.json	2826	1	0	35	0	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	0	339	790	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-homehosp-opat-continuous-infusion.json	1109	2	0	62	2	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	0	309	695	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-homehosp-opat-short-iv.json	1046	1	0	25	1	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	0	311	496	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-homehosp-questionnaire-response-lm.json	12708	2	0	14	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	132	188	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-homehosp-questionnaire-response.json	2786	2	0	12	1	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	107	192	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-nausea-observation.json	1254	1	0	18	0	0	0	0	1	16	0	0	1	0	0	0	0	0	0	0	0	149	308	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-onco-azacitidine-questionnaire.json	24236	4	0	23	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	0	252	278	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-onco-bortezomib-questionnaire.json	24096	3	0	22	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	250	246	0	0	1	0	6	1	0
fsh-generated/resources/StructureDefinition-onco-daratumumab-questionnaire.json	22610	4	0	26	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	0	288	254	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-onco-fulvestrant-questionnaire.json	20158	3	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	224	229	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-onco-trastuzumab-questionnaire.json	27452	4	0	25	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	282	302	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-opat-continuous-infusion-questionnaire.json	37085	5	0	31	0	0	0	0	0	47	0	0	0	0	0	0	0	1	0	0	0	379	322	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-opat-short-iv-questionnaire.json	34236	4	0	29	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	0	364	314	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-painkiller-usage-observation.json	1288	2	0	16	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	151	288	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-stool-observation.json	1599	1	0	18	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	149	268	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-surgical-wound-pain-observation.json	1346	1	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	150	489	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-wexner-ccis-score-observation.json	1621	2	0	15	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	149	376	0	0	0	0	7	0	0
fsh-generated/resources/ValueSet-FluidDrainVS.json	529	1	0	0	1	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	0	8	287	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-YesNoVS.json	848	1	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	9	113	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-catheter-patency.json	1031	1	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	8	87	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-catheter-type.json	1704	1	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	9	66	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-continence-level.json	950	1	0	0	0	0	0	0	1	179	0	0	0	0	0	0	0	0	0	0	0	8	60	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-decision.json	594	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	53	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-heart-failure-symptoms.json	2253	1	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	1	0	0	11	453	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-holter-event-codes.json	583	1	0	0	0	0	0	0	1	185	0	0	0	0	0	0	0	0	0	0	0	8	112	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-holter-event-component-codes.json	617	1	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	7	245	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-holter-report-code.json	510	1	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	8	229	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-homehosp-side-effect-severity.json	1162	1	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	8	52	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-lumen-color.json	1184	1	0	0	0	0	0	0	1	188	0	0	0	0	0	0	0	0	0	0	0	8	232	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medication-storage.json	1022	1	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	8	240	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-normal-abnormal.json	975	1	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	8	45	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-onco-symptom-grade.json	1260	2	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	8	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-pain-scale.json	1453	1	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	8	48	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-symptom-severity.json	836	1	0	0	0	0	0	0	1	188	0	0	0	0	0	0	0	0	0	0	0	8	230	0	0	0	0	0	0	0
